date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-11-07,SKU0086,58,372125.1,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,45,11,Autumn,0,,253.0,756.0,9.0,377.0
2024-11-08,SKU0086,37,237390.15,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,45,11,Autumn,0,,756.0,0.0,9.0,377.0
2024-11-09,SKU0086,10,64159.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,45,11,Autumn,0,,756.0,0.0,9.0,377.0
2024-11-10,SKU0086,25,160398.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,45,11,Autumn,0,,756.0,0.0,9.0,377.0
2024-11-11,SKU0086,22,141150.9,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,46,11,Autumn,0,,756.0,0.0,9.0,377.0
2024-11-12,SKU0086,35,224558.25,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,46,11,Autumn,0,,756.0,0.0,9.0,377.0
2024-11-13,SKU0086,58,372125.1,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,46,11,Autumn,0,,756.0,0.0,9.0,377.0
2024-11-14,SKU0086,44,282301.8,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,46,11,Autumn,0,,756.0,0.0,9.0,377.0
2024-11-15,SKU0086,14,89823.3,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,46,11,Autumn,0,,548.0,0.0,9.0,377.0
2024-11-16,SKU0086,16,102655.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,46,11,Autumn,0,,548.0,0.0,9.0,377.0
2024-11-17,SKU0086,25,160398.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,46,11,Autumn,0,,548.0,0.0,9.0,377.0
2024-11-18,SKU0086,29,186062.55,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,47,11,Autumn,0,,548.0,0.0,9.0,377.0
2024-11-19,SKU0086,41,263053.95,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,47,11,Autumn,0,,548.0,0.0,9.0,377.0
2024-11-20,SKU0086,33,211726.35,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,47,11,Autumn,0,,548.0,0.0,9.0,377.0
2024-11-21,SKU0086,32,205310.4,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,47,11,Autumn,0,,548.0,0.0,9.0,377.0
2024-11-22,SKU0086,24,153982.8,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,47,11,Autumn,0,,1132.0,0.0,9.0,377.0
2024-11-23,SKU0086,29,186062.55,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,47,11,Autumn,0,,1132.0,0.0,9.0,377.0
2024-11-24,SKU0086,27,173230.65,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,47,11,Autumn,0,,1132.0,0.0,9.0,377.0
2024-11-25,SKU0086,62,338120.57,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,48,11,Autumn,0,Black Friday,1132.0,0.0,9.0,377.0
2024-11-26,SKU0086,79,430831.04,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,48,11,Autumn,0,Black Friday,1132.0,0.0,9.0,377.0
2024-11-27,SKU0086,85,463552.39,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,48,11,Autumn,0,Black Friday,1132.0,0.0,9.0,377.0
2024-11-28,SKU0086,45,245410.09,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,48,11,Autumn,0,Black Friday,1132.0,0.0,9.0,377.0
2024-11-29,SKU0086,70,381749.02,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,48,11,Autumn,0,Black Friday,1132.0,0.0,9.0,377.0
2024-11-30,SKU0086,29,158153.17,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,48,11,Autumn,0,Black Friday,1132.0,0.0,9.0,377.0
2024-12-01,SKU0086,52,283584.99,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,48,12,Winter,0,Black Friday,654.0,0.0,9.0,377.0
2024-12-02,SKU0086,40,256638.0,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,49,12,Winter,0,,654.0,0.0,9.0,377.0
2024-12-03,SKU0086,45,288717.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,49,12,Winter,0,,654.0,0.0,9.0,377.0
2024-12-04,SKU0086,63,404204.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,49,12,Winter,0,,654.0,0.0,9.0,377.0
2024-12-05,SKU0086,28,179646.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,49,12,Winter,0,,654.0,0.0,9.0,377.0
2024-12-06,SKU0086,28,179646.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,49,12,Winter,0,,654.0,0.0,9.0,377.0
2024-12-07,SKU0086,26,166814.7,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,49,12,Winter,0,,654.0,0.0,9.0,377.0
2024-12-08,SKU0086,24,153982.8,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,49,12,Winter,0,,400.0,0.0,9.0,377.0
2024-12-09,SKU0086,16,102655.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,50,12,Winter,0,,400.0,0.0,9.0,377.0
2024-12-10,SKU0086,49,314381.55,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,50,12,Winter,0,,400.0,0.0,9.0,377.0
2024-12-11,SKU0086,35,224558.25,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,50,12,Winter,0,,400.0,0.0,9.0,377.0
2024-12-12,SKU0086,33,211726.35,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,50,12,Winter,0,,400.0,0.0,9.0,377.0
2024-12-13,SKU0086,27,173230.65,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,50,12,Winter,0,,400.0,0.0,9.0,377.0
2024-12-14,SKU0086,23,147566.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,50,12,Winter,0,,400.0,0.0,9.0,377.0
2024-12-15,SKU0086,34,218142.3,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,50,12,Winter,0,,183.0,595.0,9.0,377.0
2024-12-16,SKU0086,43,275885.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,51,12,Winter,0,,183.0,595.0,9.0,377.0
2024-12-17,SKU0086,38,243806.1,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,51,12,Winter,0,,183.0,595.0,9.0,377.0
2024-12-18,SKU0086,36,230974.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,51,12,Winter,0,,183.0,595.0,9.0,377.0
2024-12-19,SKU0086,36,230974.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,51,12,Winter,0,,183.0,595.0,9.0,377.0
2024-12-20,SKU0086,21,134734.95,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,51,12,Winter,0,,183.0,595.0,9.0,377.0
2024-12-21,SKU0086,24,153982.8,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,51,12,Winter,0,,183.0,595.0,9.0,377.0
2024-12-22,SKU0086,17,109071.15,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,51,12,Winter,0,,563.0,0.0,9.0,377.0
2024-12-23,SKU0086,52,333629.4,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,52,12,Winter,0,,563.0,0.0,9.0,377.0
2024-12-24,SKU0086,41,263053.95,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,52,12,Winter,0,,563.0,0.0,9.0,377.0
2024-12-25,SKU0086,37,237390.15,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,52,12,Winter,1,,563.0,0.0,9.0,377.0
2024-12-26,SKU0086,25,160398.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,52,12,Winter,0,,563.0,0.0,9.0,377.0
2024-12-27,SKU0086,22,141150.9,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,52,12,Winter,0,,563.0,0.0,9.0,377.0
2024-12-28,SKU0086,28,179646.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,52,12,Winter,0,,563.0,0.0,9.0,377.0
2024-12-29,SKU0086,35,224558.25,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,52,12,Winter,0,,563.0,0.0,9.0,377.0
2024-12-30,SKU0086,8,51327.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,1,12,Winter,0,,563.0,0.0,9.0,377.0
2024-12-31,SKU0086,47,301549.65,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,1,12,Winter,0,,563.0,0.0,9.0,377.0
2025-01-01,SKU0086,61,332667.01,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,1,1,Winter,0,New Year Sale,207.0,812.0,9.0,377.0
2025-01-02,SKU0086,64,349027.68,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,1,1,Winter,0,New Year Sale,207.0,812.0,9.0,377.0
2025-01-03,SKU0086,60,327213.45,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,1,1,Winter,0,New Year Sale,207.0,812.0,9.0,377.0
2025-01-04,SKU0086,36,196328.07,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,1,1,Winter,0,New Year Sale,207.0,812.0,9.0,377.0
2025-01-05,SKU0086,43,234502.97,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,1,1,Winter,0,New Year Sale,207.0,812.0,9.0,377.0
2025-01-06,SKU0086,4,21814.23,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,2,1,Winter,0,New Year Sale,207.0,812.0,9.0,377.0
2025-01-07,SKU0086,59,321759.89,5453.56,1,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,2,1,Winter,0,New Year Sale,207.0,812.0,9.0,377.0
2025-01-08,SKU0086,44,282301.8,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,2,1,Winter,0,,709.0,0.0,9.0,377.0
2025-01-09,SKU0086,50,320797.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,2,1,Winter,0,,709.0,0.0,9.0,377.0
2025-01-10,SKU0086,30,192478.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,2,1,Winter,0,,709.0,0.0,9.0,377.0
2025-01-11,SKU0086,13,83407.35,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,2,1,Winter,0,,709.0,0.0,9.0,377.0
2025-01-12,SKU0086,10,64159.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,2,1,Winter,0,,709.0,0.0,9.0,377.0
2025-01-13,SKU0086,36,230974.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,3,1,Winter,0,,709.0,0.0,9.0,377.0
2025-01-14,SKU0086,36,230974.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,3,1,Winter,0,,709.0,0.0,9.0,377.0
2025-01-15,SKU0086,45,288717.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,3,1,Winter,0,,489.0,0.0,9.0,377.0
2025-01-16,SKU0086,37,237390.15,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,3,1,Winter,0,,489.0,0.0,9.0,377.0
2025-01-17,SKU0086,30,192478.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,3,1,Winter,0,,489.0,0.0,9.0,377.0
2025-01-18,SKU0086,36,230974.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,3,1,Winter,0,,489.0,0.0,9.0,377.0
2025-01-19,SKU0086,36,230974.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,3,1,Winter,0,,489.0,0.0,9.0,377.0
2025-01-20,SKU0086,26,166814.7,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,4,1,Winter,0,,489.0,0.0,9.0,377.0
2025-01-21,SKU0086,37,237390.15,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,4,1,Winter,0,,489.0,0.0,9.0,377.0
2025-01-22,SKU0086,51,327213.45,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,4,1,Winter,0,,236.0,830.0,9.0,377.0
2025-01-23,SKU0086,50,320797.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,4,1,Winter,0,,236.0,830.0,9.0,377.0
2025-01-24,SKU0086,19,121903.05,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,4,1,Winter,0,,236.0,830.0,9.0,377.0
2025-01-25,SKU0086,39,250222.05,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,4,1,Winter,0,,236.0,830.0,9.0,377.0
2025-01-26,SKU0086,30,192478.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,4,1,Winter,1,,236.0,830.0,9.0,377.0
2025-01-27,SKU0086,60,384957.0,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,5,1,Winter,0,,236.0,830.0,9.0,377.0
2025-01-28,SKU0086,27,173230.65,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,5,1,Winter,0,,236.0,830.0,9.0,377.0
2025-01-29,SKU0086,48,307965.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,5,1,Winter,0,,236.0,830.0,9.0,377.0
2025-01-30,SKU0086,36,230974.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,5,1,Winter,0,,236.0,830.0,9.0,377.0
2025-01-31,SKU0086,34,218142.3,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,5,1,Winter,0,,236.0,830.0,9.0,377.0
2025-02-01,SKU0086,21,134734.95,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,5,2,Winter,0,,702.0,0.0,9.0,377.0
2025-02-02,SKU0086,6,38495.7,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,5,2,Winter,0,,702.0,0.0,9.0,377.0
2025-02-03,SKU0086,29,186062.55,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,6,2,Winter,0,,702.0,0.0,9.0,377.0
2025-02-04,SKU0086,47,301549.65,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,6,2,Winter,0,,702.0,0.0,9.0,377.0
2025-02-05,SKU0086,58,372125.1,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,6,2,Winter,0,,702.0,0.0,9.0,377.0
2025-02-06,SKU0086,44,282301.8,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,6,2,Winter,0,,702.0,0.0,9.0,377.0
2025-02-07,SKU0086,45,288717.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,6,2,Winter,0,,702.0,0.0,9.0,377.0
2025-02-08,SKU0086,22,141150.9,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,6,2,Winter,0,,451.0,0.0,9.0,377.0
2025-02-09,SKU0086,23,147566.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,6,2,Winter,0,,451.0,0.0,9.0,377.0
2025-02-10,SKU0086,39,250222.05,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,7,2,Winter,0,,451.0,0.0,9.0,377.0
2025-02-11,SKU0086,41,263053.95,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,7,2,Winter,0,,451.0,0.0,9.0,377.0
2025-02-12,SKU0086,33,211726.35,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,7,2,Winter,0,,451.0,0.0,9.0,377.0
2025-02-13,SKU0086,48,307965.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,7,2,Winter,0,,451.0,0.0,9.0,377.0
2025-02-14,SKU0086,43,275885.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,7,2,Winter,0,,451.0,0.0,9.0,377.0
2025-02-15,SKU0086,30,192478.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,7,2,Winter,0,,194.0,597.0,9.0,377.0
2025-02-16,SKU0086,37,237390.15,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,7,2,Winter,0,,194.0,597.0,9.0,377.0
2025-02-17,SKU0086,30,192478.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,8,2,Winter,0,,194.0,597.0,9.0,377.0
2025-02-18,SKU0086,37,237390.15,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,8,2,Winter,0,,194.0,597.0,9.0,377.0
2025-02-19,SKU0086,49,314381.55,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,8,2,Winter,0,,194.0,597.0,9.0,377.0
2025-02-20,SKU0086,34,218142.3,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,8,2,Winter,0,,194.0,597.0,9.0,377.0
2025-02-21,SKU0086,34,218142.3,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,8,2,Winter,0,,194.0,597.0,9.0,377.0
2025-02-22,SKU0086,29,186062.55,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,8,2,Winter,0,,541.0,0.0,9.0,377.0
2025-02-23,SKU0086,28,179646.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,8,2,Winter,0,,541.0,0.0,9.0,377.0
2025-02-24,SKU0086,39,250222.05,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,9,2,Winter,0,,541.0,0.0,9.0,377.0
2025-02-25,SKU0086,50,320797.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,9,2,Winter,0,,541.0,0.0,9.0,377.0
2025-02-26,SKU0086,45,288717.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,9,2,Winter,0,,541.0,0.0,9.0,377.0
2025-02-27,SKU0086,36,230974.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,9,2,Winter,0,,541.0,0.0,9.0,377.0
2025-02-28,SKU0086,34,218142.3,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,9,2,Winter,0,,541.0,0.0,9.0,377.0
2025-03-01,SKU0086,31,198894.45,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,9,3,Spring,0,,916.0,0.0,9.0,377.0
2025-03-02,SKU0086,35,224558.25,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,9,3,Spring,0,,916.0,0.0,9.0,377.0
2025-03-03,SKU0086,39,250222.05,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,10,3,Spring,0,,916.0,0.0,9.0,377.0
2025-03-04,SKU0086,43,275885.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,10,3,Spring,0,,916.0,0.0,9.0,377.0
2025-03-05,SKU0086,42,269469.9,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,10,3,Spring,0,,916.0,0.0,9.0,377.0
2025-03-06,SKU0086,41,263053.95,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,10,3,Spring,0,,916.0,0.0,9.0,377.0
2025-03-07,SKU0086,37,237390.15,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,10,3,Spring,0,,916.0,0.0,9.0,377.0
2025-03-08,SKU0086,32,205310.4,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,10,3,Spring,0,,647.0,0.0,9.0,377.0
2025-03-09,SKU0086,31,198894.45,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,10,3,Spring,0,,647.0,0.0,9.0,377.0
2025-03-10,SKU0086,41,263053.95,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,11,3,Spring,0,,647.0,0.0,9.0,377.0
2025-03-11,SKU0086,36,230974.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,11,3,Spring,0,,647.0,0.0,9.0,377.0
2025-03-12,SKU0086,43,275885.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,11,3,Spring,0,,647.0,0.0,9.0,377.0
2025-03-13,SKU0086,48,307965.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,11,3,Spring,0,,647.0,0.0,9.0,377.0
2025-03-14,SKU0086,25,160398.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,11,3,Spring,0,,647.0,0.0,9.0,377.0
2025-03-15,SKU0086,28,179646.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,11,3,Spring,0,,395.0,0.0,9.0,377.0
2025-03-16,SKU0086,30,192478.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,11,3,Spring,0,,395.0,0.0,9.0,377.0
2025-03-17,SKU0086,44,282301.8,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,12,3,Spring,0,,395.0,0.0,9.0,377.0
2025-03-18,SKU0086,48,307965.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,12,3,Spring,0,,395.0,0.0,9.0,377.0
2025-03-19,SKU0086,37,237390.15,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,12,3,Spring,0,,395.0,0.0,9.0,377.0
2025-03-20,SKU0086,47,301549.65,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,12,3,Spring,0,,395.0,0.0,9.0,377.0
2025-03-21,SKU0086,28,179646.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,12,3,Spring,0,,395.0,0.0,9.0,377.0
2025-03-22,SKU0086,15,96239.25,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,12,3,Spring,0,,808.0,0.0,9.0,377.0
2025-03-23,SKU0086,36,230974.2,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,12,3,Spring,0,,808.0,0.0,9.0,377.0
2025-03-24,SKU0086,27,173230.65,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,13,3,Spring,0,,808.0,0.0,9.0,377.0
2025-03-25,SKU0086,42,269469.9,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,13,3,Spring,0,,808.0,0.0,9.0,377.0
2025-03-26,SKU0086,50,320797.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,13,3,Spring,0,,808.0,0.0,9.0,377.0
2025-03-27,SKU0086,41,263053.95,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,13,3,Spring,0,,808.0,0.0,9.0,377.0
2025-03-28,SKU0086,27,173230.65,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,13,3,Spring,0,,808.0,0.0,9.0,377.0
2025-03-29,SKU0086,18,115487.1,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,13,3,Spring,0,,808.0,0.0,9.0,377.0
2025-03-30,SKU0086,22,141150.9,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,13,3,Spring,0,,808.0,0.0,9.0,377.0
2025-03-31,SKU0086,27,173230.65,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,14,3,Spring,0,,808.0,0.0,9.0,377.0
2025-04-01,SKU0086,45,288717.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,14,4,Spring,0,,473.0,0.0,9.0,377.0
2025-04-02,SKU0086,43,275885.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,14,4,Spring,0,,473.0,0.0,9.0,377.0
2025-04-03,SKU0086,30,192478.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,14,4,Spring,0,,473.0,0.0,9.0,377.0
2025-04-04,SKU0086,31,198894.45,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,14,4,Spring,0,,473.0,0.0,9.0,377.0
2025-04-05,SKU0086,30,192478.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,14,4,Spring,0,,473.0,0.0,9.0,377.0
2025-04-06,SKU0086,33,211726.35,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,14,4,Spring,0,,473.0,0.0,9.0,377.0
2025-04-07,SKU0086,50,320797.5,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,15,4,Spring,0,,473.0,0.0,9.0,377.0
2025-04-08,SKU0086,52,333629.4,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,15,4,Spring,0,,886.0,0.0,9.0,377.0
2025-04-09,SKU0086,38,243806.1,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,15,4,Spring,0,,886.0,0.0,9.0,377.0
2025-04-10,SKU0086,23,147566.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,15,4,Spring,0,,886.0,0.0,9.0,377.0
2025-04-11,SKU0086,19,121903.05,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,15,4,Spring,0,,886.0,0.0,9.0,377.0
2025-04-12,SKU0086,23,147566.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,15,4,Spring,0,,886.0,0.0,9.0,377.0
2025-04-13,SKU0086,15,96239.25,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,15,4,Spring,0,,886.0,0.0,9.0,377.0
2025-04-14,SKU0086,32,205310.4,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,16,4,Spring,0,,886.0,0.0,9.0,377.0
2025-04-15,SKU0086,46,295133.7,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,16,4,Spring,0,,690.0,0.0,9.0,377.0
2025-04-16,SKU0086,43,275885.85,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,16,4,Spring,0,,690.0,0.0,9.0,377.0
2025-04-17,SKU0086,45,288717.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,16,4,Spring,0,,690.0,0.0,9.0,377.0
2025-04-18,SKU0086,28,179646.6,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,16,4,Spring,0,,690.0,0.0,9.0,377.0
2025-04-19,SKU0086,20,128319.0,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,16,4,Spring,0,,690.0,0.0,9.0,377.0
2025-04-20,SKU0086,45,288717.75,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,16,4,Spring,0,,690.0,0.0,9.0,377.0
2025-04-21,SKU0086,37,237390.15,6415.95,0,Small Appliances,Heaters,2024-04-29,3844.93,6415.95,17,4,Spring,0,,690.0,0.0,9.0,377.0
