date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-06-22,SKU0098,1186.0,0.0,20,1006.0
2025-07-01,SKU0098,814.0,1945.0,20,1006.0
2025-07-08,SKU0098,555.0,1945.0,20,1006.0
2025-07-15,SKU0098,2249.0,0.0,20,1006.0
2025-07-22,SKU0098,2057.0,0.0,20,1006.0
2025-08-01,SKU0098,1726.0,0.0,20,1006.0
2025-08-08,SKU0098,1520.0,0.0,20,1006.0
2025-08-15,SKU0098,1342.0,0.0,20,1006.0
2025-08-22,SKU0098,1184.0,0.0,20,1006.0
2025-09-01,SKU0098,986.0,1619.0,20,1006.0
2025-09-08,SKU0098,819.0,1619.0,20,1006.0
2025-09-15,SKU0098,2239.0,0.0,20,1006.0
2025-09-22,SKU0098,2079.0,0.0,20,1006.0
2025-10-01,SKU0098,1858.0,0.0,20,1006.0
2025-10-08,SKU0098,1706.0,0.0,20,1006.0
2025-10-15,SKU0098,1565.0,0.0,20,1006.0
2025-10-22,SKU0098,1278.0,0.0,20,1006.0
2025-11-01,SKU0098,1070.0,0.0,20,1006.0
2025-11-08,SKU0098,3272.0,0.0,20,1006.0
2025-11-15,SKU0098,3115.0,0.0,20,1006.0
2025-11-22,SKU0098,2921.0,0.0,20,1006.0
2025-12-01,SKU0098,2568.0,0.0,20,1006.0
2025-12-08,SKU0098,2409.0,0.0,20,1006.0
2025-12-15,SKU0098,2211.0,0.0,20,1006.0
2025-12-22,SKU0098,2013.0,0.0,20,1006.0
2024-11-22,SKU0099,240.0,472.0,8,309.0
2024-12-01,SKU0099,408.0,0.0,8,309.0
2024-12-08,SKU0099,678.0,0.0,8,309.0
2024-12-15,SKU0099,481.0,0.0,8,309.0
2024-12-22,SKU0099,338.0,0.0,8,309.0
2025-01-01,SKU0099,550.0,0.0,8,309.0
2025-01-08,SKU0099,207.0,575.0,8,309.0
2025-01-15,SKU0099,523.0,0.0,8,309.0
2025-01-22,SKU0099,309.0,479.0,8,309.0
2025-02-01,SKU0099,486.0,0.0,8,309.0
2025-02-08,SKU0099,759.0,0.0,8,309.0
2025-02-15,SKU0099,509.0,0.0,8,309.0
2025-02-22,SKU0099,213.0,668.0,8,309.0
2025-03-01,SKU0099,570.0,0.0,8,309.0
2025-03-08,SKU0099,242.0,520.0,8,309.0
2025-03-15,SKU0099,394.0,0.0,8,309.0
2025-03-22,SKU0099,583.0,0.0,8,309.0
2025-04-01,SKU0099,121.0,639.0,8,309.0
2025-04-08,SKU0099,417.0,0.0,8,309.0
2025-04-15,SKU0099,856.0,0.0,8,309.0
2025-04-22,SKU0099,474.0,0.0,8,309.0
2025-05-01,SKU0099,675.0,0.0,8,309.0
2025-05-08,SKU0099,297.0,547.0,8,309.0
2025-05-15,SKU0099,507.0,0.0,8,309.0
2025-05-22,SKU0099,628.0,0.0,8,309.0
2025-06-01,SKU0099,663.0,0.0,8,309.0
2025-06-08,SKU0099,340.0,0.0,8,309.0
2025-06-15,SKU0099,750.0,0.0,8,309.0
2025-06-22,SKU0099,226.0,530.0,8,309.0
2025-07-01,SKU0099,378.0,0.0,8,309.0
2025-07-08,SKU0099,158.0,714.0,8,309.0
2025-07-15,SKU0099,665.0,0.0,8,309.0
2025-07-22,SKU0099,397.0,0.0,8,309.0
2025-08-01,SKU0099,1.0,579.0,8,309.0
2025-08-08,SKU0099,365.0,0.0,8,309.0
2025-08-15,SKU0099,186.0,746.0,8,309.0
2025-08-22,SKU0099,683.0,0.0,8,309.0
2025-09-01,SKU0099,386.0,0.0,8,309.0
2025-09-08,SKU0099,185.0,482.0,8,309.0
2025-09-15,SKU0099,472.0,0.0,8,309.0
2025-09-22,SKU0099,323.0,0.0,8,309.0
2025-10-01,SKU0099,821.0,0.0,8,309.0
2025-10-08,SKU0099,645.0,0.0,8,309.0
2025-10-15,SKU0099,437.0,0.0,8,309.0
2025-10-22,SKU0099,899.0,0.0,8,309.0
2025-11-01,SKU0099,628.0,0.0,8,309.0
2025-11-08,SKU0099,505.0,0.0,8,309.0
2025-11-15,SKU0099,342.0,0.0,8,309.0
2025-11-22,SKU0099,800.0,0.0,8,309.0
2025-12-01,SKU0099,441.0,0.0,8,309.0
2025-12-08,SKU0099,819.0,0.0,8,309.0
2025-12-15,SKU0099,599.0,0.0,8,309.0
2025-12-22,SKU0099,334.0,0.0,8,309.0
2024-08-08,SKU0100,0.0,363.0,14,690.0
2024-08-15,SKU0100,0.0,363.0,14,690.0
2024-08-22,SKU0100,115.0,0.0,14,690.0
2024-09-01,SKU0100,493.0,353.0,14,690.0
2024-09-08,SKU0100,197.0,353.0,14,690.0
2024-09-15,SKU0100,320.0,476.0,14,690.0
2024-09-22,SKU0100,115.0,476.0,14,690.0
2024-10-01,SKU0100,350.0,289.0,14,690.0
2024-10-08,SKU0100,116.0,289.0,14,690.0
2024-10-15,SKU0100,146.0,0.0,14,690.0
2024-10-22,SKU0100,0.0,475.0,14,690.0
2024-11-01,SKU0100,214.0,395.0,14,690.0
2024-11-08,SKU0100,0.0,395.0,14,690.0
2024-11-15,SKU0100,107.0,358.0,14,690.0
2024-11-22,SKU0100,1.0,358.0,14,690.0
2024-12-01,SKU0100,1.0,520.0,14,690.0
2024-12-08,SKU0100,494.0,0.0,14,690.0
2024-12-15,SKU0100,191.0,434.0,14,690.0
2024-12-22,SKU0100,411.0,0.0,14,690.0
2025-01-01,SKU0100,0.0,392.0,14,690.0
2025-01-08,SKU0100,123.0,527.0,14,690.0
2025-01-15,SKU0100,1.0,527.0,14,690.0
2025-01-22,SKU0100,353.0,426.0,14,690.0
2025-02-01,SKU0100,426.0,483.0,14,690.0
2025-02-08,SKU0100,136.0,483.0,14,690.0
2025-02-15,SKU0100,483.0,0.0,14,690.0
2025-02-22,SKU0100,195.0,277.0,14,690.0
2025-03-01,SKU0100,278.0,446.0,14,690.0
2025-03-08,SKU0100,9.0,446.0,14,690.0
2025-03-15,SKU0100,447.0,0.0,14,690.0
2025-03-22,SKU0100,128.0,452.0,14,690.0
2025-04-01,SKU0100,317.0,486.0,14,690.0
2025-04-08,SKU0100,17.0,486.0,14,690.0
2025-04-15,SKU0100,357.0,477.0,14,690.0
2025-04-22,SKU0100,11.0,477.0,14,690.0
2025-05-01,SKU0100,201.0,426.0,14,690.0
2025-05-08,SKU0100,0.0,426.0,14,690.0
2025-05-15,SKU0100,152.0,352.0,14,690.0
2025-05-22,SKU0100,0.0,352.0,14,690.0
2025-06-01,SKU0100,0.0,510.0,14,690.0
2025-06-08,SKU0100,487.0,522.0,14,690.0
2025-06-15,SKU0100,149.0,522.0,14,690.0
2025-06-22,SKU0100,495.0,444.0,14,690.0
2025-07-01,SKU0100,68.0,444.0,14,690.0
2025-07-08,SKU0100,317.0,420.0,14,690.0
2025-07-15,SKU0100,21.0,420.0,14,690.0
2025-07-22,SKU0100,300.0,332.0,14,690.0
2025-08-01,SKU0100,0.0,332.0,14,690.0
2025-08-08,SKU0100,84.0,323.0,14,690.0
2025-08-15,SKU0100,0.0,323.0,14,690.0
2025-08-22,SKU0100,85.0,334.0,14,690.0
2025-09-01,SKU0100,270.0,467.0,14,690.0
2025-09-08,SKU0100,0.0,467.0,14,690.0
2025-09-15,SKU0100,395.0,475.0,14,690.0
2025-09-22,SKU0100,135.0,475.0,14,690.0
2025-10-01,SKU0100,288.0,378.0,14,690.0
2025-10-08,SKU0100,20.0,378.0,14,690.0
2025-10-15,SKU0100,177.0,308.0,14,690.0
2025-10-22,SKU0100,0.0,308.0,14,690.0
2025-11-01,SKU0100,51.0,378.0,14,690.0
2025-11-08,SKU0100,378.0,0.0,14,690.0
2025-11-15,SKU0100,144.0,320.0,14,690.0
2025-11-22,SKU0100,320.0,0.0,14,690.0
2025-12-01,SKU0100,1.0,471.0,14,690.0
2025-12-08,SKU0100,417.0,392.0,14,690.0
2025-12-15,SKU0100,151.0,392.0,14,690.0
2025-12-22,SKU0100,323.0,458.0,14,690.0
2025-03-22,SKU0101,0.0,1115.0,16,263.0
2025-04-01,SKU0101,0.0,1115.0,16,263.0
2025-04-08,SKU0101,1041.0,0.0,16,263.0
2025-04-15,SKU0101,883.0,0.0,16,263.0
2025-04-22,SKU0101,728.0,0.0,16,263.0
2025-05-01,SKU0101,508.0,0.0,16,263.0
2025-05-08,SKU0101,343.0,0.0,16,263.0
2025-05-15,SKU0101,192.0,1295.0,16,263.0
2025-05-22,SKU0101,1335.0,0.0,16,263.0
2025-06-01,SKU0101,1144.0,0.0,16,263.0
2025-06-08,SKU0101,998.0,0.0,16,263.0
2025-06-15,SKU0101,845.0,0.0,16,263.0
2025-06-22,SKU0101,539.0,0.0,16,263.0
2025-07-01,SKU0101,332.0,0.0,16,263.0
2025-07-08,SKU0101,194.0,886.0,16,263.0
2025-07-15,SKU0101,946.0,0.0,16,263.0
2025-07-22,SKU0101,818.0,0.0,16,263.0
2025-08-01,SKU0101,611.0,0.0,16,263.0
2025-08-08,SKU0101,478.0,0.0,16,263.0
2025-08-15,SKU0101,370.0,0.0,16,263.0
2025-08-22,SKU0101,232.0,1017.0,16,263.0
2025-09-01,SKU0101,1090.0,0.0,16,263.0
2025-09-08,SKU0101,979.0,0.0,16,263.0
2025-09-15,SKU0101,876.0,0.0,16,263.0
2025-09-22,SKU0101,776.0,0.0,16,263.0
2025-10-01,SKU0101,635.0,0.0,16,263.0
2025-10-08,SKU0101,534.0,0.0,16,263.0
2025-10-15,SKU0101,394.0,0.0,16,263.0
2025-10-22,SKU0101,238.0,1284.0,16,263.0
2025-11-01,SKU0101,1375.0,0.0,16,263.0
2025-11-08,SKU0101,1277.0,0.0,16,263.0
2025-11-15,SKU0101,1164.0,0.0,16,263.0
2025-11-22,SKU0101,1061.0,0.0,16,263.0
2025-12-01,SKU0101,823.0,0.0,16,263.0
2025-12-08,SKU0101,708.0,0.0,16,263.0
2025-12-15,SKU0101,594.0,0.0,16,263.0
2025-12-22,SKU0101,459.0,0.0,16,263.0
2024-06-08,SKU0102,9.0,1526.0,22,750.0
2024-06-15,SKU0102,1.0,1526.0,22,750.0
2024-06-22,SKU0102,1.0,1526.0,22,750.0
2024-07-01,SKU0102,1418.0,0.0,22,750.0
2024-07-08,SKU0102,1198.0,0.0,22,750.0
2024-07-15,SKU0102,952.0,0.0,22,750.0
2024-07-22,SKU0102,721.0,1872.0,22,750.0
2024-08-01,SKU0102,384.0,1872.0,22,750.0
2024-08-08,SKU0102,184.0,1872.0,22,750.0
2024-08-15,SKU0102,1859.0,0.0,22,750.0
2024-08-22,SKU0102,1664.0,0.0,22,750.0
2024-09-01,SKU0102,1403.0,0.0,22,750.0
2024-09-08,SKU0102,1240.0,0.0,22,750.0
2024-09-15,SKU0102,1047.0,0.0,22,750.0
2024-09-22,SKU0102,870.0,0.0,22,750.0
2024-10-01,SKU0102,626.0,1409.0,22,750.0
2024-10-08,SKU0102,446.0,1409.0,22,750.0
2024-10-15,SKU0102,235.0,1409.0,22,750.0
2024-10-22,SKU0102,1376.0,0.0,22,750.0
2024-11-01,SKU0102,1102.0,0.0,22,750.0
2024-11-08,SKU0102,894.0,0.0,22,750.0
2024-11-15,SKU0102,691.0,1237.0,22,750.0
2024-11-22,SKU0102,482.0,1237.0,22,750.0
2024-12-01,SKU0102,1322.0,0.0,22,750.0
2024-12-08,SKU0102,1112.0,0.0,22,750.0
2024-12-15,SKU0102,890.0,0.0,22,750.0
2024-12-22,SKU0102,2294.0,0.0,22,750.0
2025-01-01,SKU0102,1985.0,0.0,22,750.0
2025-01-08,SKU0102,1543.0,0.0,22,750.0
2025-01-15,SKU0102,1314.0,0.0,22,750.0
2025-01-22,SKU0102,1083.0,0.0,22,750.0
2025-02-01,SKU0102,764.0,0.0,22,750.0
2025-02-08,SKU0102,1885.0,0.0,22,750.0
2025-02-15,SKU0102,1637.0,0.0,22,750.0
2025-02-22,SKU0102,1367.0,0.0,22,750.0
2025-03-01,SKU0102,1103.0,0.0,22,750.0
2025-03-08,SKU0102,794.0,0.0,22,750.0
2025-03-15,SKU0102,530.0,1627.0,22,750.0
2025-03-22,SKU0102,1864.0,0.0,22,750.0
2025-04-01,SKU0102,1442.0,0.0,22,750.0
2025-04-08,SKU0102,1167.0,0.0,22,750.0
2025-04-15,SKU0102,895.0,0.0,22,750.0
2025-04-22,SKU0102,623.0,1801.0,22,750.0
2025-05-01,SKU0102,219.0,1801.0,22,750.0
2025-05-08,SKU0102,1749.0,0.0,22,750.0
2025-05-15,SKU0102,1446.0,0.0,22,750.0
2025-05-22,SKU0102,1181.0,0.0,22,750.0
2025-06-01,SKU0102,789.0,0.0,22,750.0
2025-06-08,SKU0102,515.0,1205.0,22,750.0
2025-06-15,SKU0102,1427.0,0.0,22,750.0
2025-06-22,SKU0102,1000.0,0.0,22,750.0
2025-07-01,SKU0102,667.0,1285.0,22,750.0
2025-07-08,SKU0102,1718.0,0.0,22,750.0
2025-07-15,SKU0102,1479.0,0.0,22,750.0
2025-07-22,SKU0102,1287.0,0.0,22,750.0
2025-08-01,SKU0102,958.0,0.0,22,750.0
2025-08-08,SKU0102,731.0,1252.0,22,750.0
2025-08-15,SKU0102,527.0,1252.0,22,750.0
2025-08-22,SKU0102,1595.0,0.0,22,750.0
2025-09-01,SKU0102,1310.0,0.0,22,750.0
2025-09-08,SKU0102,1138.0,0.0,22,750.0
2025-09-15,SKU0102,935.0,0.0,22,750.0
2025-09-22,SKU0102,759.0,0.0,22,750.0
2025-10-01,SKU0102,522.0,1677.0,22,750.0
2025-10-08,SKU0102,2010.0,0.0,22,750.0
2025-10-15,SKU0102,1778.0,0.0,22,750.0
2025-10-22,SKU0102,1525.0,0.0,22,750.0
2025-11-01,SKU0102,1247.0,0.0,22,750.0
2025-11-08,SKU0102,1045.0,0.0,22,750.0
2025-11-15,SKU0102,858.0,0.0,22,750.0
2025-11-22,SKU0102,645.0,1278.0,22,750.0
2025-12-01,SKU0102,270.0,1278.0,22,750.0
2025-12-08,SKU0102,1341.0,0.0,22,750.0
2025-12-15,SKU0102,1145.0,0.0,22,750.0
2025-12-22,SKU0102,928.0,0.0,22,750.0
2025-03-01,SKU0103,103.0,2177.0,27,1177.0
2025-03-08,SKU0103,0.0,2177.0,27,1177.0
2025-03-15,SKU0103,0.0,2177.0,27,1177.0
2025-03-22,SKU0103,0.0,2177.0,27,1177.0
2025-04-01,SKU0103,1769.0,0.0,27,1177.0
2025-04-08,SKU0103,1411.0,0.0,27,1177.0
2025-04-15,SKU0103,1067.0,2455.0,27,1177.0
2025-04-22,SKU0103,3191.0,0.0,27,1177.0
2025-05-01,SKU0103,2762.0,0.0,27,1177.0
2025-05-08,SKU0103,2445.0,0.0,27,1177.0
2025-05-15,SKU0103,2111.0,0.0,27,1177.0
2025-05-22,SKU0103,1794.0,0.0,27,1177.0
2025-06-01,SKU0103,1364.0,0.0,27,1177.0
2025-06-08,SKU0103,1113.0,2343.0,27,1177.0
2025-06-15,SKU0103,3138.0,0.0,27,1177.0
2025-06-22,SKU0103,2695.0,0.0,27,1177.0
2025-07-01,SKU0103,2339.0,0.0,27,1177.0
2025-07-08,SKU0103,2065.0,0.0,27,1177.0
2025-07-15,SKU0103,1827.0,0.0,27,1177.0
2025-07-22,SKU0103,1596.0,0.0,27,1177.0
2025-08-01,SKU0103,1246.0,0.0,27,1177.0
2025-08-08,SKU0103,3595.0,0.0,27,1177.0
2025-08-15,SKU0103,3395.0,0.0,27,1177.0
2025-08-22,SKU0103,3152.0,0.0,27,1177.0
2025-09-01,SKU0103,2909.0,0.0,27,1177.0
2025-09-08,SKU0103,2764.0,0.0,27,1177.0
2025-09-15,SKU0103,2623.0,0.0,27,1177.0
2025-09-22,SKU0103,2382.0,0.0,27,1177.0
2025-10-01,SKU0103,2154.0,0.0,27,1177.0
2025-10-08,SKU0103,2021.0,0.0,27,1177.0
2025-10-15,SKU0103,1887.0,0.0,27,1177.0
2025-10-22,SKU0103,1579.0,0.0,27,1177.0
2025-11-01,SKU0103,1369.0,0.0,27,1177.0
2025-11-08,SKU0103,1193.0,0.0,27,1177.0
2025-11-15,SKU0103,1040.0,2846.0,27,1177.0
2025-11-22,SKU0103,3711.0,0.0,27,1177.0
2025-12-01,SKU0103,3306.0,0.0,27,1177.0
2025-12-08,SKU0103,3103.0,0.0,27,1177.0
2025-12-15,SKU0103,2924.0,0.0,27,1177.0
2025-12-22,SKU0103,2812.0,0.0,27,1177.0
2024-06-08,SKU0104,80.0,3609.0,29,1175.0
2024-06-15,SKU0104,0.0,3609.0,29,1175.0
2024-06-22,SKU0104,0.0,3609.0,29,1175.0
2024-07-01,SKU0104,0.0,3609.0,29,1175.0
2024-07-08,SKU0104,3489.0,0.0,29,1175.0
2024-07-15,SKU0104,3212.0,0.0,29,1175.0
2024-07-22,SKU0104,2933.0,0.0,29,1175.0
2024-08-01,SKU0104,2528.0,0.0,29,1175.0
2024-08-08,SKU0104,2302.0,0.0,29,1175.0
2024-08-15,SKU0104,2104.0,0.0,29,1175.0
2024-08-22,SKU0104,1853.0,0.0,29,1175.0
2024-09-01,SKU0104,1550.0,0.0,29,1175.0
2024-09-08,SKU0104,1377.0,0.0,29,1175.0
2024-09-15,SKU0104,1165.0,5676.0,29,1175.0
2024-09-22,SKU0104,934.0,5676.0,29,1175.0
2024-10-01,SKU0104,6327.0,0.0,29,1175.0
2024-10-08,SKU0104,6087.0,0.0,29,1175.0
2024-10-15,SKU0104,5828.0,0.0,29,1175.0
2024-10-22,SKU0104,5492.0,0.0,29,1175.0
2024-11-01,SKU0104,5214.0,0.0,29,1175.0
2024-11-08,SKU0104,5032.0,0.0,29,1175.0
2024-11-15,SKU0104,4766.0,0.0,29,1175.0
2024-11-22,SKU0104,4546.0,0.0,29,1175.0
2024-12-01,SKU0104,4047.0,0.0,29,1175.0
2024-12-08,SKU0104,3800.0,0.0,29,1175.0
2024-12-15,SKU0104,3551.0,0.0,29,1175.0
2024-12-22,SKU0104,3285.0,0.0,29,1175.0
2025-01-01,SKU0104,2818.0,0.0,29,1175.0
2025-01-08,SKU0104,2311.0,0.0,29,1175.0
2025-01-15,SKU0104,1991.0,0.0,29,1175.0
2025-01-22,SKU0104,1727.0,0.0,29,1175.0
2025-02-01,SKU0104,1311.0,0.0,29,1175.0
2025-02-08,SKU0104,931.0,4441.0,29,1175.0
2025-02-15,SKU0104,574.0,4441.0,29,1175.0
2025-02-22,SKU0104,4686.0,0.0,29,1175.0
2025-03-01,SKU0104,4333.0,0.0,29,1175.0
2025-03-08,SKU0104,3968.0,0.0,29,1175.0
2025-03-15,SKU0104,3602.0,0.0,29,1175.0
2025-03-22,SKU0104,3220.0,0.0,29,1175.0
2025-04-01,SKU0104,2698.0,0.0,29,1175.0
2025-04-08,SKU0104,2267.0,0.0,29,1175.0
2025-04-15,SKU0104,1854.0,0.0,29,1175.0
2025-04-22,SKU0104,1439.0,0.0,29,1175.0
2025-05-01,SKU0104,968.0,4641.0,29,1175.0
2025-05-08,SKU0104,547.0,4641.0,29,1175.0
2025-05-15,SKU0104,170.0,4641.0,29,1175.0
2025-05-22,SKU0104,4431.0,0.0,29,1175.0
2025-06-01,SKU0104,3921.0,0.0,29,1175.0
2025-06-08,SKU0104,3563.0,0.0,29,1175.0
2025-06-15,SKU0104,3136.0,0.0,29,1175.0
2025-06-22,SKU0104,2500.0,0.0,29,1175.0
2025-07-01,SKU0104,2031.0,0.0,29,1175.0
2025-07-08,SKU0104,1663.0,0.0,29,1175.0
2025-07-15,SKU0104,1301.0,0.0,29,1175.0
2025-07-22,SKU0104,904.0,5703.0,29,1175.0
2025-08-01,SKU0104,457.0,5703.0,29,1175.0
2025-08-08,SKU0104,144.0,5703.0,29,1175.0
2025-08-15,SKU0104,5674.0,0.0,29,1175.0
2025-08-22,SKU0104,5430.0,0.0,29,1175.0
2025-09-01,SKU0104,4988.0,0.0,29,1175.0
2025-09-08,SKU0104,4718.0,0.0,29,1175.0
2025-09-15,SKU0104,4476.0,0.0,29,1175.0
2025-09-22,SKU0104,4173.0,0.0,29,1175.0
2025-10-01,SKU0104,3801.0,0.0,29,1175.0
2025-10-08,SKU0104,3514.0,0.0,29,1175.0
2025-10-15,SKU0104,3243.0,0.0,29,1175.0
2025-10-22,SKU0104,2823.0,0.0,29,1175.0
2025-11-01,SKU0104,2421.0,0.0,29,1175.0
2025-11-08,SKU0104,2190.0,0.0,29,1175.0
2025-11-15,SKU0104,1928.0,0.0,29,1175.0
2025-11-22,SKU0104,1665.0,0.0,29,1175.0
2025-12-01,SKU0104,1042.0,3764.0,29,1175.0
2025-12-08,SKU0104,4489.0,0.0,29,1175.0
2025-12-15,SKU0104,4217.0,0.0,29,1175.0
2025-12-22,SKU0104,3911.0,0.0,29,1175.0
2024-07-08,SKU0105,335.0,890.0,28,436.0
2024-07-15,SKU0105,243.0,890.0,28,436.0
2024-07-22,SKU0105,158.0,890.0,28,436.0
2024-08-01,SKU0105,1.0,890.0,28,436.0
2024-08-08,SKU0105,838.0,0.0,28,436.0
2024-08-15,SKU0105,771.0,0.0,28,436.0
2024-08-22,SKU0105,707.0,0.0,28,436.0
2024-09-01,SKU0105,614.0,0.0,28,436.0
2024-09-08,SKU0105,569.0,0.0,28,436.0
2024-09-15,SKU0105,495.0,0.0,28,436.0
2024-09-22,SKU0105,441.0,0.0,28,436.0
2024-10-01,SKU0105,1425.0,0.0,28,436.0
2024-10-08,SKU0105,1379.0,0.0,28,436.0
2024-10-15,SKU0105,1314.0,0.0,28,436.0
2024-10-22,SKU0105,1235.0,0.0,28,436.0
2024-11-01,SKU0105,1165.0,0.0,28,436.0
2024-11-08,SKU0105,1109.0,0.0,28,436.0
2024-11-15,SKU0105,1050.0,0.0,28,436.0
2024-11-22,SKU0105,1001.0,0.0,28,436.0
2024-12-01,SKU0105,889.0,0.0,28,436.0
2024-12-08,SKU0105,821.0,0.0,28,436.0
2024-12-15,SKU0105,756.0,0.0,28,436.0
2024-12-22,SKU0105,683.0,0.0,28,436.0
2025-01-01,SKU0105,543.0,0.0,28,436.0
2025-01-08,SKU0105,392.0,713.0,28,436.0
2025-01-15,SKU0105,296.0,713.0,28,436.0
2025-01-22,SKU0105,916.0,0.0,28,436.0
2025-02-01,SKU0105,779.0,0.0,28,436.0
2025-02-08,SKU0105,662.0,0.0,28,436.0
2025-02-15,SKU0105,543.0,0.0,28,436.0
2025-02-22,SKU0105,429.0,883.0,28,436.0
2025-03-01,SKU0105,327.0,883.0,28,436.0
2025-03-08,SKU0105,198.0,883.0,28,436.0
2025-03-15,SKU0105,936.0,0.0,28,436.0
2025-03-22,SKU0105,806.0,0.0,28,436.0
2025-04-01,SKU0105,619.0,0.0,28,436.0
2025-04-08,SKU0105,477.0,0.0,28,436.0
2025-04-15,SKU0105,1074.0,0.0,28,436.0
2025-04-22,SKU0105,956.0,0.0,28,436.0
2025-05-01,SKU0105,773.0,0.0,28,436.0
2025-05-08,SKU0105,646.0,0.0,28,436.0
2025-05-15,SKU0105,511.0,0.0,28,436.0
2025-05-22,SKU0105,370.0,836.0,28,436.0
2025-06-01,SKU0105,207.0,836.0,28,436.0
2025-06-08,SKU0105,931.0,0.0,28,436.0
2025-06-15,SKU0105,804.0,0.0,28,436.0
2025-06-22,SKU0105,594.0,0.0,28,436.0
2025-07-01,SKU0105,452.0,0.0,28,436.0
2025-07-08,SKU0105,1412.0,0.0,28,436.0
2025-07-15,SKU0105,1332.0,0.0,28,436.0
2025-07-22,SKU0105,1230.0,0.0,28,436.0
2025-08-01,SKU0105,1096.0,0.0,28,436.0
2025-08-08,SKU0105,1008.0,0.0,28,436.0
2025-08-15,SKU0105,939.0,0.0,28,436.0
2025-08-22,SKU0105,867.0,0.0,28,436.0
2025-09-01,SKU0105,778.0,0.0,28,436.0
2025-09-08,SKU0105,717.0,0.0,28,436.0
2025-09-15,SKU0105,678.0,0.0,28,436.0
2025-09-22,SKU0105,633.0,0.0,28,436.0
2025-10-01,SKU0105,556.0,0.0,28,436.0
2025-10-08,SKU0105,510.0,0.0,28,436.0
2025-10-15,SKU0105,462.0,0.0,28,436.0
2025-10-22,SKU0105,376.0,771.0,28,436.0
2025-11-01,SKU0105,1073.0,0.0,28,436.0
2025-11-08,SKU0105,1027.0,0.0,28,436.0
2025-11-15,SKU0105,952.0,0.0,28,436.0
2025-11-22,SKU0105,890.0,0.0,28,436.0
2025-12-01,SKU0105,776.0,0.0,28,436.0
2025-12-08,SKU0105,710.0,0.0,28,436.0
2025-12-15,SKU0105,638.0,0.0,28,436.0
2025-12-22,SKU0105,568.0,0.0,28,436.0
2025-05-01,SKU0106,0.0,584.0,25,259.0
2025-05-08,SKU0106,0.0,584.0,25,259.0
2025-05-15,SKU0106,0.0,584.0,25,259.0
2025-05-22,SKU0106,541.0,0.0,25,259.0
2025-06-01,SKU0106,435.0,0.0,25,259.0
2025-06-08,SKU0106,350.0,0.0,25,259.0
2025-06-15,SKU0106,263.0,0.0,25,259.0
2025-06-22,SKU0106,121.0,541.0,25,259.0
2025-07-01,SKU0106,16.0,541.0,25,259.0
2025-07-08,SKU0106,541.0,0.0,25,259.0
2025-07-15,SKU0106,471.0,0.0,25,259.0
2025-07-22,SKU0106,393.0,0.0,25,259.0
2025-08-01,SKU0106,287.0,0.0,25,259.0
2025-08-08,SKU0106,223.0,401.0,25,259.0
2025-08-15,SKU0106,153.0,401.0,25,259.0
2025-08-22,SKU0106,77.0,401.0,25,259.0
2025-09-01,SKU0106,407.0,0.0,25,259.0
2025-09-08,SKU0106,329.0,0.0,25,259.0
2025-09-15,SKU0106,264.0,0.0,25,259.0
2025-09-22,SKU0106,611.0,0.0,25,259.0
2025-10-01,SKU0106,518.0,0.0,25,259.0
2025-10-08,SKU0106,447.0,0.0,25,259.0
2025-10-15,SKU0106,384.0,0.0,25,259.0
2025-10-22,SKU0106,282.0,0.0,25,259.0
2025-11-01,SKU0106,195.0,403.0,25,259.0
2025-11-08,SKU0106,127.0,403.0,25,259.0
2025-11-15,SKU0106,457.0,0.0,25,259.0
2025-11-22,SKU0106,385.0,0.0,25,259.0
2025-12-01,SKU0106,240.0,438.0,25,259.0
2025-12-08,SKU0106,606.0,0.0,25,259.0
2025-12-15,SKU0106,532.0,0.0,25,259.0
2025-12-22,SKU0106,460.0,0.0,25,259.0
2024-12-22,SKU0107,326.0,0.0,14,149.0
2025-01-01,SKU0107,230.0,0.0,14,149.0
2025-01-08,SKU0107,117.0,292.0,14,149.0
2025-01-15,SKU0107,339.0,0.0,14,149.0
2025-01-22,SKU0107,273.0,0.0,14,149.0
2025-02-01,SKU0107,178.0,0.0,14,149.0
2025-02-08,SKU0107,97.0,266.0,14,149.0
2025-02-15,SKU0107,292.0,0.0,14,149.0
2025-02-22,SKU0107,224.0,0.0,14,149.0
2025-03-01,SKU0107,152.0,0.0,14,149.0
2025-03-08,SKU0107,73.0,234.0,14,149.0
2025-03-15,SKU0107,230.0,0.0,14,149.0
2025-03-22,SKU0107,155.0,0.0,14,149.0
2025-04-01,SKU0107,288.0,0.0,14,149.0
2025-04-08,SKU0107,204.0,0.0,14,149.0
2025-04-15,SKU0107,118.0,320.0,14,149.0
2025-04-22,SKU0107,28.0,320.0,14,149.0
2025-05-01,SKU0107,228.0,0.0,14,149.0
2025-05-08,SKU0107,143.0,331.0,14,149.0
2025-05-15,SKU0107,44.0,331.0,14,149.0
2025-05-22,SKU0107,319.0,0.0,14,149.0
2025-06-01,SKU0107,214.0,0.0,14,149.0
2025-06-08,SKU0107,142.0,235.0,14,149.0
2025-06-15,SKU0107,69.0,235.0,14,149.0
2025-06-22,SKU0107,168.0,0.0,14,149.0
2025-07-01,SKU0107,68.0,272.0,14,149.0
2025-07-08,SKU0107,273.0,0.0,14,149.0
2025-07-15,SKU0107,207.0,0.0,14,149.0
